CONNECT udp:127.0.0.1:14550
HEARTBEAT target=1/0 mode=GUIDED
BOOTSTRAP gz=(-0.017,0.031,100.483) local=(0.006,0.004,-99.996) axis=enu speed_source=zero attitude_source=zero pose_delay=0.60s bias=(0.00,0.00) noise_std=0.00 observe_only=False
GT sent=356 pose=(0.04,0.13,-99.98) vel=(0.00,0.00,0.00) err=(0.03,0.13,0.00) local_age=81.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=361 pose=(-0.05,0.12,-99.98) vel=(0.00,0.00,0.00) err=(-0.06,0.12,0.00) local_age=82.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=365 pose=(-0.09,0.05,-99.98) vel=(0.00,0.00,0.00) err=(-0.09,0.04,0.00) local_age=84.10s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=370 pose=(-0.07,-0.10,-99.98) vel=(0.00,0.00,0.00) err=(-0.08,-0.11,0.00) local_age=85.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=375 pose=(0.01,-0.23,-99.98) vel=(0.00,0.00,0.00) err=(0.01,-0.24,0.00) local_age=86.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=380 pose=(0.12,-0.27,-99.98) vel=(0.00,0.00,0.00) err=(0.12,-0.27,0.00) local_age=87.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=385 pose=(0.20,-0.16,-99.98) vel=(0.00,0.00,0.00) err=(0.20,-0.17,0.00) local_age=88.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=389 pose=(0.21,-0.02,-99.98) vel=(0.00,0.00,0.00) err=(0.20,-0.03,0.00) local_age=89.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=394 pose=(0.13,0.15,-99.98) vel=(0.00,0.00,0.00) err=(0.13,0.15,0.00) local_age=91.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=398 pose=(0.02,0.23,-99.98) vel=(0.00,0.00,0.00) err=(0.02,0.23,0.00) local_age=92.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=403 pose=(-0.12,0.15,-99.98) vel=(0.00,0.00,0.00) err=(-0.13,0.14,0.00) local_age=93.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=409 pose=(-0.14,-0.05,-99.98) vel=(0.00,0.00,0.00) err=(-0.15,-0.06,0.00) local_age=94.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=414 pose=(-0.06,-0.25,-99.98) vel=(0.00,0.00,0.00) err=(-0.06,-0.25,0.00) local_age=96.20s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=419 pose=(0.09,-0.33,-99.98) vel=(0.00,0.00,0.00) err=(0.09,-0.34,0.00) local_age=97.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=423 pose=(0.21,-0.24,-99.98) vel=(0.00,0.00,0.00) err=(0.21,-0.24,0.00) local_age=98.71s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=429 pose=(0.22,-0.02,-99.98) vel=(0.00,0.00,0.00) err=(0.22,-0.03,0.00) local_age=99.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=434 pose=(0.12,0.18,-99.98) vel=(0.00,0.00,0.00) err=(0.11,0.18,0.00) local_age=101.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=438 pose=(-0.00,0.26,-99.98) vel=(0.00,0.00,0.00) err=(-0.01,0.25,0.00) local_age=102.24s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=443 pose=(-0.11,0.15,-99.98) vel=(0.00,0.00,0.00) err=(-0.12,0.15,0.00) local_age=103.72s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=449 pose=(-0.08,-0.06,-99.98) vel=(0.00,0.00,0.00) err=(-0.09,-0.06,0.00) local_age=104.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=454 pose=(0.02,-0.22,-99.98) vel=(0.00,0.00,0.00) err=(0.02,-0.23,0.00) local_age=106.28s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=459 pose=(0.14,-0.30,-99.98) vel=(0.00,0.00,0.00) err=(0.14,-0.30,0.00) local_age=107.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=464 pose=(0.19,-0.22,-99.98) vel=(0.00,0.00,0.00) err=(0.18,-0.22,0.00) local_age=108.73s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=469 pose=(0.13,-0.05,-99.98) vel=(0.00,0.00,0.00) err=(0.12,-0.06,0.00) local_age=109.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=473 pose=(0.03,0.08,-99.98) vel=(0.00,0.00,0.00) err=(0.02,0.08,0.00) local_age=110.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=477 pose=(-0.05,0.15,-99.98) vel=(0.00,0.00,0.00) err=(-0.06,0.14,0.00) local_age=111.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=482 pose=(-0.10,0.15,-99.98) vel=(0.00,0.00,0.00) err=(-0.10,0.15,0.00) local_age=113.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=486 pose=(-0.03,0.06,-99.98) vel=(0.00,0.00,0.00) err=(-0.04,0.05,0.00) local_age=114.35s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=491 pose=(0.06,-0.04,-99.98) vel=(0.00,0.00,0.00) err=(0.05,-0.04,0.00) local_age=115.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=495 pose=(0.15,-0.13,-99.98) vel=(0.00,0.00,0.00) err=(0.15,-0.14,0.00) local_age=116.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=500 pose=(0.21,-0.21,-99.98) vel=(0.00,0.00,0.00) err=(0.21,-0.21,0.00) local_age=117.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=504 pose=(0.18,-0.20,-99.98) vel=(0.00,0.00,0.00) err=(0.17,-0.21,0.00) local_age=118.74s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=509 pose=(0.05,-0.13,-99.98) vel=(0.00,0.00,0.00) err=(0.05,-0.13,0.00) local_age=119.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=514 pose=(-0.10,-0.00,-99.98) vel=(0.00,0.00,0.00) err=(-0.10,-0.01,0.00) local_age=121.17s ekf_flags=831 vel_var=0.009 pos_var=0.011
GT sent=518 pose=(-0.17,0.09,-99.99) vel=(0.00,0.00,0.00) err=(-0.15,0.11,0.00) local_age=0.75s ekf_flags=831 vel_var=0.009 pos_var=0.013
GT sent=523 pose=(-0.15,0.16,-100.00) vel=(0.00,0.00,0.00) err=(-0.08,0.14,0.00) local_age=0.05s ekf_flags=831 vel_var=0.009 pos_var=0.012
